Name,Date,Close/Last,Volume,Open,High,Low
AAPL,4/20/21,133.11,94812350.00,135.02,135.53,131.81
AAPL,4/19/21,134.84,94264220.00,133.51,135.47,133.34
AAPL,4/16/21,134.16,84922390.00,134.30,134.67,133.28
AAPL,4/15/21,134.50,89347100.00,133.82,135.00,133.64
AAPL,4/14/21,132.03,87222780.00,134.94,135.00,131.66
AAPL,4/13/21,134.43,91266550.00,132.44,134.66,131.93
AAPL,4/12/21,131.24,91419980.00,132.52,132.85,130.63
AAPL,4/9/21,133.00,106686700.00,129.80,133.04,129.47
AAPL,4/8/21,130.36,88844590.00,128.95,130.39,128.52
AAPL,4/7/21,127.90,83466720.00,125.83,127.92,125.14
AAPL,4/6/21,126.21,80171250.00,126.50,127.13,125.65
AAPL,4/5/21,125.90,88651180.00,123.87,126.16,123.07
AAPL,4/1/21,123.00,75089130.00,123.66,124.18,122.49
AAPL,3/31/21,122.15,118323800.00,121.65,123.52,121.15
AAPL,3/30/21,119.90,85671920.00,120.11,120.40,118.86
AAPL,3/29/21,121.39,80819200.00,121.65,122.58,120.73
AAPL,3/26/21,121.21,94071230.00,120.35,121.48,118.92
AAPL,3/25/21,120.59,98844680.00,119.54,121.66,119.00
AAPL,3/24/21,120.09,88530490.00,122.82,122.90,120.07
AAPL,3/23/21,122.54,95467140.00,123.33,124.24,122.14
AAPL,3/22/21,123.39,111912300.00,120.33,123.87,120.26
AAPL,3/19/21,119.99,185549500.00,119.90,121.43,119.68
AAPL,3/18/21,120.53,121469800.00,122.88,123.18,120.32
AAPL,3/17/21,124.76,111932600.00,124.05,125.86,122.34
AAPL,3/16/21,125.57,115227900.00,125.70,127.22,124.72
AAPL,3/15/21,123.99,92590560.00,121.41,124.00,120.42
AAPL,3/12/21,121.03,88105050.00,120.40,121.17,119.16
AAPL,3/11/21,121.96,103026500.00,122.54,123.21,121.26
AAPL,3/10/21,119.98,111943300.00,121.69,122.17,119.45
AAPL,3/9/21,121.09,129525800.00,119.03,122.06,118.79
AAPL,3/8/21,116.36,154376600.00,120.93,121.00,116.21
AAPL,3/5/21,121.42,153766600.00,120.98,121.94,117.57
AAPL,3/4/21,120.13,178155000.00,121.75,123.60,118.62
AAPL,3/3/21,122.06,112966300.00,124.81,125.71,121.84
AAPL,3/2/21,125.12,102260900.00,128.41,128.72,125.01
AAPL,3/1/21,127.79,116307900.00,123.75,127.93,122.79
AAPL,2/26/21,121.26,164560400.00,122.59,124.85,121.20
AAPL,2/25/21,120.99,148199500.00,124.68,126.46,120.54
AAPL,2/24/21,125.35,111039900.00,124.94,125.56,122.23
AAPL,2/23/21,125.86,158273000.00,123.76,126.71,118.39
AAPL,2/22/21,126.00,103916400.00,128.01,129.72,125.60
AAPL,2/19/21,129.87,87668830.00,130.24,130.71,128.80
AAPL,2/18/21,129.71,96856750.00,129.20,130.00,127.41
AAPL,2/17/21,130.84,98085250.00,131.25,132.22,129.47
AAPL,2/16/21,133.19,80576320.00,135.49,136.01,132.79
AAPL,2/12/21,135.37,60145130.00,134.35,135.53,133.69
AAPL,2/11/21,135.13,64280030.00,135.90,136.39,133.77
AAPL,2/10/21,135.39,73046560.00,136.48,136.99,134.40
AAPL,2/9/21,136.01,76774210.00,136.62,137.88,135.85
AAPL,2/8/21,136.91,71297210.00,136.03,136.96,134.92
AAPL,2/5/21,136.76,75693830.00,137.35,137.42,135.86
AAPL,2/4/21,137.39,84183060.00,136.30,137.40,134.59
AAPL,2/3/21,133.94,89880940.00,135.76,135.77,133.61
AAPL,2/2/21,134.99,83305370.00,135.73,136.31,134.61
AAPL,2/1/21,134.14,106239800.00,133.75,135.38,130.93
