Name,Date,Close/Last,Volume,Open,High,Low
IBM,10/23/23,$136.38 ,3457527,$136.63 ,$137.68 ,$135.87 
IBM,10/20/23,$137.16 ,4865615,$138.15 ,$139.27 ,$137.12 
IBM,10/19/23,$138.01 ,5314159,$138.64 ,$139.41 ,$137.93 
IBM,10/18/23,$139.97 ,3329985,$140.00 ,$140.43 ,$139.58 
IBM,10/17/23,$140.32 ,4172822,$137.12 ,$140.62 ,$136.31 
IBM,10/16/23,$139.21 ,3361468,$139.28 ,$139.78 ,$138.52 
IBM,10/13/23,$138.46 ,4583553,$139.77 ,$140.12 ,$138.27 
IBM,10/12/23,$141.24 ,3921142,$142.51 ,$142.93 ,$140.95 
IBM,10/11/23,$143.23 ,2511459,$142.51 ,$143.34 ,$142.14 
IBM,10/10/23,$142.11 ,3015784,$142.60 ,$143.42 ,$141.72 
IBM,10/9/23,$142.20 ,2354396,$142.30 ,$142.40 ,$140.68 
IBM,10/6/23,$142.03 ,3511347,$141.40 ,$142.94 ,$140.11 
IBM,10/5/23,$141.52 ,3223910,$140.90 ,$141.70 ,$140.19 
IBM,10/4/23,$141.07 ,2637779,$140.37 ,$141.20 ,$139.99 
IBM,10/3/23,$140.39 ,3284421,$140.87 ,$141.64 ,$140.00 
IBM,10/2/23,$140.80 ,3275461,$140.04 ,$141.45 ,$139.86 
IBM,9/29/23,$140.30 ,5703983,$142.00 ,$142.13 ,$139.61 
IBM,9/28/23,$141.58 ,5783422,$142.14 ,$142.28 ,$140.21 
IBM,9/27/23,$143.17 ,4439121,$143.67 ,$143.82 ,$141.76 
IBM,9/26/23,$143.24 ,4824654,$145.51 ,$146.17 ,$143.02 
IBM,9/25/23,$146.48 ,2694245,$146.57 ,$147.43 ,$146.25 
IBM,9/22/23,$146.91 ,2562216,$147.41 ,$148.10 ,$146.82 
IBM,9/21/23,$147.38 ,4944786,$149.00 ,$149.25 ,$147.31 
IBM,9/20/23,$149.83 ,9636681,$148.36 ,$151.93 ,$148.13 
IBM,9/19/23,$146.52 ,3945423,$145.00 ,$146.72 ,$144.66 
IBM,9/18/23,$145.09 ,2508062,$145.77 ,$146.48 ,$145.06 
IBM,9/15/23,$145.99 ,6234033,$147.11 ,$147.85 ,$145.53 
IBM,9/14/23,$147.35 ,2723200,$147.38 ,$147.73 ,$146.48 
IBM,9/13/23,$146.55 ,2627999,$145.95 ,$146.98 ,$145.92 
IBM,9/12/23,$146.30 ,4457695,$147.92 ,$148.00 ,$145.80 
IBM,9/11/23,$148.38 ,3273720,$148.57 ,$148.78 ,$147.58 
IBM,9/8/23,$147.68 ,3722927,$147.35 ,$148.59 ,$147.26 
IBM,9/7/23,$147.52 ,3333040,$148.13 ,$148.78 ,$147.40 
IBM,9/6/23,$148.06 ,2932203,$147.66 ,$148.33 ,$147.12 
IBM,9/5/23,$148.13 ,3731281,$147.91 ,$149.00 ,$147.57 
IBM,9/1/23,$147.94 ,2727796,$147.26 ,$148.10 ,$146.92 
IBM,8/31/23,$146.83 ,3885949,$146.94 ,$147.73 ,$146.54 
IBM,8/30/23,$146.86 ,2245402,$146.42 ,$146.92 ,$145.75 
IBM,8/29/23,$146.45 ,2778113,$146.30 ,$146.73 ,$145.62 
IBM,8/28/23,$146.02 ,3561347,$145.41 ,$146.74 ,$145.21 
IBM,8/25/23,$145.35 ,3660147,$144.18 ,$145.47 ,$143.50 
IBM,8/24/23,$143.55 ,2900244,$143.51 ,$144.47 ,$143.22 
IBM,8/23/23,$143.41 ,2559083,$141.72 ,$143.48 ,$141.58 
IBM,8/22/23,$141.49 ,3557734,$142.66 ,$143.23 ,$141.30 
IBM,8/21/23,$142.28 ,2937781,$141.42 ,$142.39 ,$141.11 
IBM,8/18/23,$141.41 ,3915480,$140.00 ,$141.83 ,$139.76 
IBM,8/17/23,$140.66 ,3742058,$141.01 ,$142.66 ,$140.60 
IBM,8/16/23,$140.64 ,3285347,$141.70 ,$142.09 ,$140.56 
IBM,8/15/23,$141.87 ,3656559,$141.50 ,$142.31 ,$141.20 
IBM,8/14/23,$141.91 ,4226563,$143.05 ,$143.37 ,$141.80 
IBM,8/11/23,$143.12 ,2526433,$143.12 ,$143.45 ,$142.21 
IBM,8/10/23,$143.25 ,4735763,$143.04 ,$144.58 ,$142.69 
IBM,8/9/23,$142.49 ,4073038,$144.94 ,$144.94 ,$142.30 
IBM,8/8/23,$145.91 ,4654582,$145.70 ,$146.15 ,$144.11 
IBM,8/7/23,$146.18 ,3438654,$145.00 ,$146.50 ,$144.93 
IBM,8/4/23,$144.24 ,4223204,$145.09 ,$146.09 ,$143.99 
IBM,8/3/23,$144.45 ,3952640,$143.78 ,$145.22 ,$143.31 
IBM,8/2/23,$144.17 ,4959381,$142.78 ,$144.30 ,$142.31 
IBM,8/1/23,$143.33 ,4798703,$144.25 ,$144.48 ,$142.17 
IBM,7/31/23,$144.18 ,6138902,$143.81 ,$144.61 ,$143.53 
IBM,7/28/23,$143.45 ,6686627,$143.44 ,$143.95 ,$142.85 
IBM,7/27/23,$142.97 ,6331563,$142.30 ,$143.38 ,$141.90 
IBM,7/26/23,$141.07 ,4046441,$140.44 ,$141.25 ,$139.88 
IBM,7/25/23,$140.33 ,3770813,$139.42 ,$140.43 ,$139.04 
IBM,7/24/23,$139.54 ,3475442,$139.35 ,$140.12 ,$138.78 
IBM,7/21/23,$138.94 ,5858741,$138.21 ,$139.78 ,$137.76 
IBM,7/20/23,$138.38 ,10896330,$137.19 ,$140.32 ,$136.56 
IBM,7/19/23,$135.48 ,5519992,$135.53 ,$136.45 ,$135.19 
IBM,7/18/23,$135.36 ,3852058,$134.71 ,$135.95 ,$134.29 
IBM,7/17/23,$134.24 ,3168419,$133.26 ,$134.61 ,$133.10 
IBM,7/14/23,$133.40 ,2861496,$133.91 ,$133.92 ,$132.94 
IBM,7/13/23,$133.92 ,3221422,$133.51 ,$135.07 ,$133.36 
IBM,7/12/23,$132.84 ,3732189,$135.07 ,$135.33 ,$132.58 
IBM,7/11/23,$134.44 ,2925238,$133.66 ,$134.56 ,$133.23 
IBM,7/10/23,$132.90 ,2369425,$131.76 ,$133.05 ,$131.70 
IBM,7/7/23,$132.08 ,2982738,$131.78 ,$133.86 ,$131.75 
IBM,7/6/23,$132.16 ,3508083,$133.24 ,$133.90 ,$131.55 
IBM,7/5/23,$134.24 ,2955870,$133.32 ,$134.31 ,$132.59 
IBM,7/3/23,$133.67 ,1477149,$133.42 ,$134.35 ,$132.87 
IBM,6/30/23,$133.81 ,4236677,$134.69 ,$135.03 ,$133.43 
IBM,6/29/23,$134.06 ,3639836,$131.75 ,$134.35 ,$131.69 
IBM,6/28/23,$131.76 ,2753779,$132.06 ,$132.17 ,$130.91 
IBM,6/27/23,$132.34 ,3219909,$131.30 ,$132.95 ,$130.83 
IBM,6/26/23,$131.34 ,4845649,$129.39 ,$131.41 ,$129.31 
IBM,6/23/23,$129.43 ,11324710,$130.40 ,$130.62 ,$129.18 
IBM,6/22/23,$131.17 ,6013021,$131.68 ,$132.96 ,$130.68 
IBM,6/21/23,$133.69 ,5501272,$135.11 ,$135.39 ,$133.29 
IBM,6/20/23,$135.96 ,4272511,$136.36 ,$137.23 ,$135.89 
IBM,6/16/23,$137.48 ,7473676,$139.23 ,$139.47 ,$137.47 
IBM,6/15/23,$138.40 ,3812582,$137.27 ,$138.80 ,$137.18 
IBM,6/14/23,$137.20 ,4514888,$137.80 ,$138.93 ,$136.94 
IBM,6/13/23,$137.60 ,3927331,$136.51 ,$138.17 ,$136.00 
IBM,6/12/23,$136.42 ,4500120,$136.00 ,$136.62 ,$135.82 
IBM,6/9/23,$135.30 ,3981748,$134.36 ,$136.10 ,$134.17 
IBM,6/8/23,$134.41 ,4128939,$134.69 ,$135.98 ,$134.01 
IBM,6/7/23,$134.38 ,5772024,$132.50 ,$134.44 ,$132.19 
IBM,6/6/23,$132.69 ,3297951,$132.43 ,$132.94 ,$131.88 
IBM,6/5/23,$132.64 ,3993516,$133.12 ,$133.58 ,$132.27 
IBM,6/2/23,$132.42 ,5375796,$130.38 ,$133.12 ,$130.15 
IBM,6/1/23,$129.82 ,4136086,$128.44 ,$130.15 ,$127.78 
IBM,5/31/23,$128.59 ,11590210,$128.51 ,$129.44 ,$127.46 
IBM,5/30/23,$129.48 ,3741050,$129.56 ,$130.07 ,$128.26 
IBM,5/26/23,$128.89 ,5612570,$127.06 ,$129.66 ,$126.81 
IBM,5/25/23,$126.76 ,4102854,$125.61 ,$127.23 ,$125.01 
IBM,5/24/23,$125.68 ,3915505,$127.82 ,$127.90 ,$125.47 
IBM,5/23/23,$128.18 ,4592280,$127.24 ,$129.09 ,$127.13 
IBM,5/22/23,$127.50 ,2806770,$127.50 ,$128.19 ,$127.15 
IBM,5/19/23,$127.26 ,4306657,$126.79 ,$128.29 ,$126.55 
IBM,5/18/23,$126.15 ,3797883,$125.30 ,$126.51 ,$125.19 
IBM,5/17/23,$125.71 ,4515134,$123.94 ,$125.85 ,$123.47 
IBM,5/16/23,$123.46 ,2749125,$123.35 ,$123.86 ,$122.45 
IBM,5/15/23,$123.36 ,2915725,$123.00 ,$123.69 ,$122.34 
IBM,5/12/23,$122.84 ,4564825,$121.41 ,$122.86 ,$121.11 
IBM,5/11/23,$120.90 ,3446452,$122.02 ,$122.24 ,$120.55 
IBM,5/10/23,$122.02 ,4189222,$121.99 ,$122.49 ,$121.10 
IBM,5/9/23,$121.17 ,4540047,$121.90 ,$121.97 ,$120.66 
IBM,5/8/23,$123.40 ,3663818,$123.76 ,$123.92 ,$122.55 
IBM,5/5/23,$123.65 ,4971936,$123.11 ,$124.10 ,$122.81 
